acctnum,gender,first,last,book_,nonbook_,total_,purch,child,youth,cook,do_it,refernce,art,geog,subscribe
46930,F,13,13,15,61,76,1,0,0,0,1,0,0,0,no
46931,F,59,13,117,307,424,10,3,0,2,0,1,2,2,yes
46932,F,65,27,105,82,187,9,0,2,1,2,0,3,1,no
46933,F,27,15,41,237,278,3,1,0,0,0,1,0,1,no
46934,F,55,1,113,156,269,10,5,0,2,1,0,0,2,no
46935,F,19,19,15,72,87,1,1,0,0,0,0,0,0,no
46936,M/NB,85,27,132,96,228,11,0,1,2,3,1,2,2,no
46937,M/NB,17,13,28,32,60,2,1,0,0,0,0,1,0,no
46938,M/NB,21,13,25,205,230,2,1,0,1,0,0,0,0,no
46939,M/NB,39,13,77,74,151,7,3,1,0,3,0,0,0,no
46940,M/NB,41,15,56,140,196,5,1,0,1,2,1,0,0,no
46941,F,47,13,108,272,380,10,2,1,2,1,3,1,0,no
46942,M/NB,39,13,70,84,154,6,2,1,0,1,0,1,1,no
46943,M/NB,25,11,33,266,299,3,2,0,1,0,0,0,0,no
46944,F,9,9,15,264,279,1,0,0,1,0,0,0,0,no
46945,F,7,7,15,226,241,1,1,0,0,0,0,0,0,no
46946,F,59,11,134,130,264,12,3,2,2,1,0,2,2,no
46947,F,19,9,46,250,296,4,1,0,1,0,0,1,1,no
46948,M/NB,11,11,15,270,285,1,0,0,0,0,0,0,1,yes
46949,F,13,13,15,82,97,1,0,0,1,0,0,0,0,no
46950,M/NB,15,11,25,63,88,2,0,1,1,0,0,0,0,no
46951,M/NB,73,25,125,292,417,12,2,2,5,2,0,0,1,no
46952,M/NB,7,5,28,127,155,2,0,0,0,0,1,1,0,no
46953,M/NB,17,9,27,42,69,2,1,0,0,0,1,0,0,no
46954,M/NB,15,13,29,136,165,2,0,0,1,0,0,0,1,no
46955,F,15,11,26,47,73,2,0,1,0,1,0,0,0,no
46956,F,5,5,15,83,98,1,0,0,0,1,0,0,0,no
46957,F,37,11,79,297,376,7,0,1,3,2,0,1,0,no
46958,F,13,11,28,241,269,2,0,0,0,0,1,1,0,no
46959,F,19,15,27,300,327,2,0,0,1,0,1,0,0,no
46960,M/NB,7,1,23,89,112,2,2,0,0,0,0,0,0,no
46961,M/NB,51,15,84,190,274,7,2,0,1,0,0,0,4,no
46962,F,9,5,25,293,318,2,0,0,2,0,0,0,0,no
46963,F,3,3,15,125,140,1,0,0,1,0,0,0,0,no
46964,F,13,13,15,21,36,1,0,0,0,0,0,1,0,yes
46965,F,5,1,29,126,155,2,1,0,0,0,0,0,1,no
46966,F,55,35,58,253,311,5,1,0,1,0,2,1,0,yes
46967,F,63,29,70,133,203,6,2,1,0,0,1,2,0,no
46968,F,29,15,65,32,97,6,1,1,3,0,0,1,0,no
46969,M/NB,13,5,29,283,312,2,0,0,0,1,0,0,1,no
46970,F,39,15,63,276,339,6,3,0,2,0,1,0,0,no
46971,M/NB,5,5,15,180,195,1,0,0,0,0,0,1,0,no
46972,M/NB,13,5,25,266,291,2,1,0,1,0,0,0,0,no
46973,M/NB,25,15,44,190,234,4,2,1,0,0,1,0,0,no
46974,F,13,7,25,92,117,2,1,0,1,0,0,0,0,no
46975,F,47,1,115,116,231,10,1,2,3,0,0,2,2,yes
46976,M/NB,9,9,15,46,61,1,0,0,0,0,0,1,0,no
46977,F,45,29,33,301,334,3,1,0,1,1,0,0,0,no
46978,F,13,9,29,30,59,2,0,0,0,1,0,0,1,no
46979,M/NB,55,25,113,140,253,10,3,0,3,1,0,1,2,no
46980,M/NB,35,5,121,91,212,10,1,0,1,2,1,3,2,yes
46981,F,9,9,15,115,130,1,0,0,0,0,0,0,1,no
46982,M/NB,43,9,96,47,143,8,1,0,2,1,1,2,1,no
46983,F,9,9,15,218,233,1,1,0,0,0,0,0,0,no
46984,F,15,7,29,228,257,2,0,0,0,0,0,1,1,no
46985,F,15,7,25,128,153,2,1,0,1,0,0,0,0,no
46986,F,23,11,33,69,102,3,1,0,1,1,0,0,0,no
46987,F,61,15,136,48,184,12,2,1,3,1,0,1,4,no
46988,F,9,9,15,119,134,1,0,0,1,0,0,0,0,no
46989,F,25,15,38,49,87,3,0,1,0,0,0,1,1,no
46990,F,61,31,98,111,209,9,2,2,1,2,1,1,0,no
46991,F,9,9,15,243,258,1,0,0,0,0,0,1,0,no
46992,M/NB,37,11,59,263,322,5,1,0,0,1,2,1,0,no
46993,M/NB,7,1,26,80,106,2,0,1,0,1,0,0,0,no
46994,F,41,1,109,225,334,9,2,0,1,2,0,2,2,yes
46995,F,17,15,25,130,155,2,1,0,1,0,0,0,0,no
46996,F,33,13,73,225,298,6,4,0,0,0,0,1,1,no
46997,M/NB,21,1,82,228,310,7,1,1,0,2,1,1,1,no
46998,F,15,9,29,209,238,2,0,0,0,0,0,1,1,no
46999,M/NB,79,13,124,166,290,11,1,1,5,2,1,1,0,no
47000,M/NB,21,13,28,253,281,2,0,0,1,0,0,1,0,no
47001,M/NB,47,15,79,307,386,7,1,3,1,0,0,0,2,no
47002,F,29,5,46,62,108,4,4,0,0,0,0,0,0,no
47003,F,9,9,15,261,276,1,1,0,0,0,0,0,0,no
47004,M/NB,29,25,27,71,98,2,1,0,0,0,1,0,0,no
47005,M/NB,19,9,57,69,126,5,2,1,0,1,0,0,1,no
47006,F,29,1,105,48,153,9,1,2,2,0,1,1,2,yes
47007,M/NB,15,15,15,179,194,1,0,0,1,0,0,0,0,no
47008,F,25,21,27,72,99,2,0,0,1,0,1,0,0,no
47009,M/NB,35,19,39,288,327,3,1,0,1,0,0,0,1,no
47010,F,61,13,111,114,225,9,1,0,1,0,2,3,2,yes
47011,F,5,5,15,216,231,1,0,0,0,0,0,0,1,no
47012,M/NB,29,1,52,162,214,5,1,1,3,0,0,0,0,no
47013,F,43,11,138,281,419,12,3,2,4,0,1,1,1,no
47014,F,9,5,29,74,103,2,1,0,0,0,0,0,1,no
47015,M/NB,19,13,24,276,300,2,1,1,0,0,0,0,0,no
47016,M/NB,19,19,15,119,134,1,0,0,0,1,0,0,0,no
47017,F,15,9,26,72,98,2,0,0,1,1,0,0,0,no
47018,F,47,13,116,207,323,10,1,0,2,2,1,4,0,yes
47019,F,15,15,15,17,32,1,0,0,0,0,1,0,0,no
47020,F,11,11,15,260,275,1,0,0,0,0,0,0,1,no
47021,F,9,3,29,300,329,2,1,0,0,0,0,0,1,no
47022,F,5,3,26,247,273,2,0,0,1,1,0,0,0,yes
47023,F,13,13,15,159,174,1,1,0,0,0,0,0,0,no
47024,M/NB,31,5,91,169,260,8,2,0,4,0,1,1,0,no
47025,F,45,15,88,160,248,7,0,0,2,0,1,1,3,yes
47026,F,33,33,15,80,95,1,0,0,1,0,0,0,0,no
47027,F,55,31,54,78,132,5,2,1,1,0,1,0,0,no
47028,M/NB,65,31,77,193,270,7,1,2,2,0,1,1,0,no
47029,M/NB,13,13,15,97,112,1,0,0,0,0,0,0,1,no
47030,F,33,13,67,168,235,6,1,3,0,0,0,2,0,yes
47031,F,19,11,47,198,245,4,1,0,1,0,0,0,2,no
47032,F,41,9,79,136,215,7,3,0,2,0,0,0,2,no
47033,F,7,7,15,107,122,1,0,0,0,1,0,0,0,no
47034,M/NB,41,15,84,133,217,8,2,1,3,1,0,1,0,no
47035,F,9,9,15,74,89,1,0,0,1,0,0,0,0,no
47036,F,7,7,15,71,86,1,0,0,1,0,0,0,0,yes
47037,M/NB,19,11,25,45,70,2,1,0,1,0,0,0,0,no
47038,M/NB,7,1,25,114,139,2,0,1,1,0,0,0,0,no
47039,F,11,11,15,181,196,1,0,0,0,0,0,0,1,no
47040,F,21,17,26,256,282,2,0,0,0,2,0,0,0,no
47041,F,9,9,15,68,83,1,1,0,0,0,0,0,0,no
47042,F,67,27,105,271,376,9,4,1,0,1,1,1,1,no
47043,M/NB,67,13,123,227,350,11,2,1,1,2,3,1,1,no
47044,F,19,13,29,2,31,2,0,0,1,0,0,0,1,no
47045,F,51,13,95,262,357,8,1,1,4,0,0,0,2,no
47046,M/NB,7,7,15,296,311,1,0,0,0,0,0,0,1,no
47047,M/NB,19,19,15,46,61,1,0,0,0,1,0,0,0,no
47048,F,25,25,15,45,60,1,0,0,1,0,0,0,0,no
47049,F,35,13,114,313,427,11,6,1,2,1,1,0,0,no
47050,M/NB,43,15,70,235,305,6,2,0,0,2,1,1,0,no
47051,F,13,13,15,1,16,1,0,0,0,0,0,0,1,no
47052,F,17,15,28,242,270,2,0,0,0,1,0,1,0,no
47053,F,11,11,15,250,265,1,1,0,0,0,0,0,0,no
47054,F,29,5,125,202,327,11,4,1,2,1,1,1,1,no
47055,F,21,5,36,68,104,3,1,0,1,0,0,1,0,yes
47056,F,23,7,34,182,216,3,2,0,0,1,0,0,0,no
47057,F,51,23,118,268,386,10,1,1,2,1,2,1,2,no
47058,F,1,1,15,30,45,1,0,1,0,0,0,0,0,no
47059,F,27,19,23,188,211,2,2,0,0,0,0,0,0,no
47060,F,3,3,15,218,233,1,0,0,0,1,0,0,0,no
47061,F,21,21,15,134,149,1,0,0,0,1,0,0,0,no
47062,M/NB,17,15,26,47,73,2,1,0,0,1,0,0,0,no
47063,M/NB,23,23,15,40,55,1,0,0,0,0,1,0,0,no
47064,F,11,3,25,261,286,2,1,0,1,0,0,0,0,no
47065,M/NB,11,11,15,50,65,1,0,0,0,0,0,0,1,no
47066,M/NB,29,13,48,264,312,4,0,1,0,1,0,2,0,no
47067,F,37,11,106,132,238,9,4,1,1,0,0,1,2,no
47068,F,9,1,35,228,263,3,1,1,0,1,0,0,0,no
47069,F,25,25,15,13,28,1,1,0,0,0,0,0,0,no
47070,F,11,11,15,142,157,1,0,0,0,1,0,0,0,yes
47071,F,37,33,29,197,226,2,0,0,0,1,0,0,1,no
47072,M/NB,17,13,28,237,265,2,0,0,0,0,1,1,0,yes
47073,M/NB,25,25,15,243,258,1,1,0,0,0,0,0,0,no
47074,F,5,5,15,32,47,1,0,1,0,0,0,0,0,no
47075,M/NB,43,23,77,176,253,7,2,1,2,0,1,1,0,no
47076,F,11,3,27,280,307,2,0,1,0,0,1,0,0,no
47077,M/NB,7,3,29,129,158,2,1,0,0,0,0,0,1,no
47078,F,1,1,15,88,103,1,0,0,1,0,0,0,0,no
47079,M/NB,63,29,89,123,212,8,2,0,5,0,0,1,0,no
47080,M/NB,47,27,57,79,136,5,2,0,1,1,0,1,0,no
47081,F,5,1,29,229,258,2,0,0,1,0,0,0,1,no
47082,F,35,13,49,216,265,4,0,0,3,0,0,0,1,no
47083,M/NB,3,3,15,71,86,1,0,0,0,1,0,0,0,no
47084,F,63,11,126,145,271,11,4,0,3,1,1,1,1,no
47085,F,17,13,29,22,51,2,0,0,0,0,0,1,1,no
47086,F,9,1,28,74,102,2,1,0,0,0,0,1,0,no
47087,M/NB,11,5,28,97,125,2,0,0,1,0,0,1,0,no
47088,F,3,3,15,65,80,1,0,0,0,0,0,1,0,no
47089,M/NB,73,15,125,213,338,11,4,1,3,0,0,2,1,yes
47090,F,7,1,25,10,35,2,0,1,1,0,0,0,0,no
47091,F,51,13,78,190,268,7,1,2,1,1,1,1,0,no
47092,F,29,15,33,163,196,3,2,0,1,0,0,0,0,no
47093,F,21,13,25,69,94,2,0,0,2,0,0,0,0,no
47094,F,7,5,29,278,307,2,0,0,1,0,0,0,1,no
47095,F,13,11,25,76,101,2,0,0,2,0,0,0,0,no
47096,F,41,3,100,239,339,9,1,2,3,0,1,1,1,no
47097,F,23,15,28,223,251,2,1,0,0,0,0,1,0,no
47098,F,45,25,82,222,304,7,2,1,0,1,1,1,1,no
47099,F,57,3,150,240,390,12,1,0,3,0,0,2,6,yes
47100,F,9,9,15,157,172,1,1,0,0,0,0,0,0,no
47101,F,71,7,135,282,417,12,1,3,5,0,1,0,2,no
47102,F,15,13,25,60,85,2,1,0,1,0,0,0,0,no
47103,F,9,1,28,227,255,2,0,0,1,0,0,1,0,no
47104,F,51,11,87,309,396,8,2,2,2,0,0,2,0,no
47105,F,21,15,29,91,120,2,0,0,0,1,0,0,1,no
47106,F,51,9,153,284,437,12,0,0,3,0,1,3,5,yes
47107,F,45,27,33,235,268,3,1,0,2,0,0,0,0,no
47108,M/NB,13,7,29,13,42,2,0,0,0,0,1,0,1,no
47109,F,23,15,24,12,36,2,1,1,0,0,0,0,0,no
47110,M/NB,33,15,41,162,203,3,0,0,0,0,1,1,1,no
47111,M/NB,31,23,25,245,270,2,0,0,2,0,0,0,0,no
47112,M/NB,13,11,24,278,302,2,1,1,0,0,0,0,0,no
47113,F,21,9,37,25,62,3,1,0,0,0,1,0,1,no
47114,F,59,31,77,205,282,7,2,0,3,0,0,2,0,no
47115,F,39,5,76,270,346,6,0,0,3,0,0,1,2,no
47116,F,15,15,15,87,102,1,1,0,0,0,0,0,0,no
47117,F,61,19,117,220,337,10,1,0,4,0,2,2,1,yes
47118,F,35,1,110,135,245,9,1,0,2,1,0,1,4,no
47119,F,7,7,15,172,187,1,0,0,0,1,0,0,0,no
47120,F,3,3,15,54,69,1,0,0,0,0,0,0,1,no
47121,M/NB,51,13,96,81,177,8,2,0,1,2,0,1,2,no
47122,M/NB,43,29,63,240,303,5,1,0,1,1,0,1,1,no
47123,F,43,27,37,201,238,3,0,0,1,0,2,0,0,no
47124,M/NB,37,13,60,31,91,5,0,1,0,1,2,1,0,no
47125,M/NB,39,25,48,168,216,4,1,0,1,1,1,0,0,no
47126,F,35,13,45,126,171,4,2,1,0,0,0,1,0,no
47127,M/NB,49,19,118,208,326,10,1,1,4,1,1,0,2,no
47128,M/NB,33,7,55,174,229,5,2,0,2,0,1,0,0,no
47129,F,11,11,15,267,282,1,0,1,0,0,0,0,0,yes
47130,M/NB,5,1,25,99,124,2,0,1,1,0,0,0,0,no
47131,F,21,13,29,177,206,2,0,0,0,1,0,0,1,no
47132,F,1,1,15,282,297,1,1,0,0,0,0,0,0,no
47133,F,15,15,15,244,259,1,0,0,1,0,0,0,0,no
47134,F,9,3,29,71,100,2,0,0,0,0,1,0,1,yes
47135,M/NB,59,7,139,278,417,12,1,1,4,2,2,2,0,no
47136,F,13,13,15,193,208,1,0,0,1,0,0,0,0,yes
47137,F,19,15,28,166,194,2,0,0,0,0,1,1,0,no
47138,F,23,23,15,239,254,1,1,0,0,0,0,0,0,no
47139,M/NB,41,15,79,261,340,7,2,1,2,0,0,1,1,no
47140,F,7,7,15,124,139,1,1,0,0,0,0,0,0,no
47141,F,9,5,29,69,98,2,0,0,1,0,0,0,1,no
47142,F,55,9,99,329,428,9,1,1,3,2,1,1,0,no
47143,F,13,3,50,242,292,4,2,0,0,0,0,1,1,no
47144,F,11,9,27,157,184,2,1,0,0,0,1,0,0,no
47145,F,1,1,15,146,161,1,1,0,0,0,0,0,0,no
47146,M/NB,57,15,89,57,146,8,2,1,4,0,0,0,1,no
47147,F,11,11,15,115,130,1,1,0,0,0,0,0,0,no
47148,M/NB,1,1,15,95,110,1,0,0,0,0,1,0,0,no
47149,F,7,3,26,93,119,2,1,0,0,1,0,0,0,no
47150,F,15,15,15,191,206,1,0,0,1,0,0,0,0,no
47151,F,7,5,25,8,33,2,0,0,2,0,0,0,0,no
47152,M/NB,37,1,129,198,327,12,3,2,3,2,0,0,2,no
47153,F,41,19,91,209,300,8,3,3,0,0,0,1,1,no
47154,M/NB,17,17,15,11,26,1,0,0,1,0,0,0,0,no
47155,F,5,1,29,264,293,2,0,0,1,0,0,0,1,no
47156,F,3,3,15,198,213,1,0,0,1,0,0,0,0,no
47157,M/NB,57,1,114,110,224,10,3,0,1,2,2,1,1,yes
47158,M/NB,7,3,25,6,31,2,1,0,1,0,0,0,0,no
47159,F,57,9,104,97,201,9,1,1,3,1,0,1,2,no
47160,F,65,5,114,88,202,11,3,3,2,1,1,1,0,no
47161,F,23,15,29,21,50,2,1,0,0,0,0,0,1,no
47162,F,19,11,29,100,129,2,0,0,0,1,0,0,1,no
47163,F,81,9,132,81,213,12,3,1,3,1,2,1,1,no
47164,F,5,1,26,271,297,2,0,0,1,1,0,0,0,no
47165,F,3,1,24,134,158,2,0,2,0,0,0,0,0,no
47166,M/NB,37,31,25,295,320,2,1,0,1,0,0,0,0,no
47167,M/NB,11,11,15,227,242,1,0,0,0,0,0,0,1,no
47168,F,23,7,36,198,234,3,1,0,1,1,0,0,0,no
47169,M/NB,39,13,69,142,211,6,2,0,1,2,0,0,1,no
47170,M/NB,7,3,25,117,142,2,0,0,2,0,0,0,0,no
47171,M/NB,21,15,29,260,289,2,0,0,1,0,0,0,1,no
47172,M/NB,35,35,15,2,17,1,0,0,0,0,0,1,0,no
47173,M/NB,19,1,81,152,233,7,1,0,1,2,0,3,0,yes
47174,M/NB,11,11,15,149,164,1,0,0,0,0,0,1,0,no
47175,F,1,1,15,95,110,1,1,0,0,0,0,0,0,no
47176,F,15,15,15,215,230,1,1,0,0,0,0,0,0,no
47177,M/NB,29,15,68,66,134,6,3,0,1,0,0,1,1,no
47178,F,11,11,15,263,278,1,0,1,0,0,0,0,0,no
47179,F,5,3,28,72,100,2,0,0,0,0,0,2,0,no
47180,F,27,13,34,75,109,3,1,0,1,1,0,0,0,no
47181,F,11,11,15,97,112,1,0,1,0,0,0,0,0,no
47182,F,69,23,134,255,389,12,1,2,5,0,1,1,2,no
47183,F,15,15,15,56,71,1,0,0,0,0,0,1,0,no
47184,F,11,9,28,183,211,2,0,0,1,0,0,1,0,no
47185,M/NB,5,1,29,265,294,2,0,0,1,0,0,0,1,no
47186,M/NB,1,1,15,136,151,1,0,0,0,0,0,0,1,no
47187,M/NB,37,3,109,245,354,10,2,1,3,2,0,1,1,no
47188,M/NB,17,11,26,249,275,2,1,0,0,1,0,0,0,no
47189,F,21,13,23,271,294,2,2,0,0,0,0,0,0,no
47190,M/NB,31,15,64,24,88,5,0,0,2,1,0,0,2,no
47191,F,3,1,28,138,166,2,0,1,0,0,0,1,0,yes
47192,M/NB,11,11,15,1,16,1,0,0,0,0,0,0,1,no
47193,F,41,13,71,252,323,6,2,0,1,0,1,2,0,no
47194,M/NB,31,7,59,35,94,5,0,1,1,2,0,0,1,no
47195,F,7,1,27,79,106,2,1,0,0,0,1,0,0,no
47196,M/NB,9,5,29,177,206,2,0,1,0,0,0,0,1,no
47197,F,23,23,15,71,86,1,0,0,0,1,0,0,0,no
47198,F,27,5,45,231,276,4,2,0,1,0,1,0,0,no
47199,M/NB,23,15,40,288,328,3,0,0,0,1,0,0,2,no
47200,M/NB,37,21,89,184,273,7,0,0,1,1,1,2,2,no
47201,M/NB,17,5,58,313,371,5,1,0,1,2,0,0,1,no
47202,F,23,9,47,177,224,4,2,0,1,0,0,0,1,no
47203,F,39,31,24,46,70,2,1,1,0,0,0,0,0,no
47204,F,19,19,15,161,176,1,1,0,0,0,0,0,0,no
47205,M/NB,19,9,60,65,125,5,1,0,0,2,0,2,0,no
47206,F,19,15,29,42,71,2,1,0,0,0,0,0,1,no
47207,F,29,11,74,233,307,6,2,0,1,0,0,1,2,no
47208,F,27,15,76,212,288,6,1,0,0,0,1,1,3,yes
47209,F,31,31,15,142,157,1,1,0,0,0,0,0,0,no
47210,F,89,19,130,220,350,12,4,0,4,1,1,0,2,no
47211,M/NB,37,3,129,56,185,11,1,0,3,3,1,1,2,no
47212,F,5,5,15,55,70,1,1,0,0,0,0,0,0,yes
47213,M/NB,13,13,15,114,129,1,0,0,0,0,1,0,0,no
47214,F,1,1,15,64,79,1,1,0,0,0,0,0,0,no
47215,F,5,5,15,298,313,1,0,0,0,0,0,1,0,no
47216,F,31,15,37,11,48,3,1,0,1,0,1,0,0,no
47217,F,73,23,106,236,342,9,3,1,0,0,1,4,0,yes
47218,F,77,17,142,131,273,12,2,1,1,1,1,3,3,yes
47219,F,13,13,15,179,194,1,0,0,0,0,0,0,1,no
47220,F,11,11,15,183,198,1,0,0,1,0,0,0,0,no
47221,M/NB,51,15,126,47,173,11,2,1,2,0,1,3,2,yes
47222,F,21,21,15,160,175,1,0,0,0,0,0,1,0,no
47223,F,13,13,15,60,75,1,0,0,0,0,1,0,0,no
47224,F,7,1,25,209,234,2,0,0,2,0,0,0,0,no
47225,F,21,13,27,143,170,2,0,0,1,0,1,0,0,no
47226,F,11,11,15,18,33,1,0,0,1,0,0,0,0,no
47227,F,7,7,15,153,168,1,0,0,1,0,0,0,0,no
47228,F,53,3,112,274,386,10,2,0,4,0,2,1,1,yes
47229,M/NB,79,33,118,302,420,11,3,1,3,2,1,0,1,no
47230,M/NB,13,11,29,280,309,2,1,0,0,0,0,0,1,no
47231,M/NB,29,25,25,68,93,2,1,0,1,0,0,0,0,no
47232,F,13,13,15,56,71,1,0,0,1,0,0,0,0,no
47233,M/NB,11,11,15,193,208,1,0,0,0,0,0,1,0,no
47234,M/NB,31,9,103,144,247,9,1,1,2,2,1,1,1,yes
47235,F,33,11,49,208,257,4,2,0,0,0,1,0,1,no
47236,M/NB,55,33,109,71,180,10,2,1,2,3,0,1,1,no
47237,F,3,3,15,76,91,1,0,1,0,0,0,0,0,no
47238,F,25,5,59,172,231,5,2,0,1,0,1,0,1,no
47239,F,15,11,25,265,290,2,1,0,1,0,0,0,0,no
47240,F,15,15,15,17,32,1,0,0,1,0,0,0,0,no
47241,F,71,31,82,167,249,7,1,1,0,1,1,1,2,no
47242,M/NB,51,11,121,62,183,11,2,1,4,1,1,0,2,no
47243,F,27,27,15,182,197,1,1,0,0,0,0,0,0,no
47244,F,21,15,29,50,79,2,1,0,0,0,0,0,1,no
47245,M/NB,15,15,15,93,108,1,0,0,0,0,1,0,0,no
47246,M/NB,65,5,141,277,418,12,2,0,5,0,2,1,2,no
47247,F,53,31,55,157,212,5,2,1,1,0,0,1,0,no
47248,F,3,3,15,117,132,1,0,0,1,0,0,0,0,no
47249,F,13,13,15,206,221,1,0,0,1,0,0,0,0,no
47250,M/NB,15,13,24,26,50,2,1,1,0,0,0,0,0,no
47251,F,3,3,15,61,76,1,0,0,0,0,1,0,0,no
47252,F,77,27,91,336,427,9,2,2,3,2,0,0,0,no
47253,M/NB,21,9,39,70,109,3,0,0,1,0,0,1,1,no
47254,M/NB,15,15,15,198,213,1,0,0,0,0,0,1,0,no
47255,M/NB,41,9,119,79,198,11,2,2,5,1,0,0,1,no
47256,M/NB,9,3,23,93,116,2,2,0,0,0,0,0,0,no
47257,F,9,1,28,186,214,2,0,1,0,0,0,1,0,yes
47258,F,1,1,15,254,269,1,0,0,1,0,0,0,0,yes
47259,F,11,11,15,238,253,1,1,0,0,0,0,0,0,no
47260,F,25,15,45,126,171,4,1,0,1,0,2,0,0,no
47261,F,59,15,94,261,355,8,3,0,2,0,0,0,3,no
47262,F,21,13,25,191,216,2,1,0,1,0,0,0,0,no
47263,F,15,15,15,47,62,1,0,0,0,0,1,0,0,no
47264,F,21,9,34,233,267,3,0,1,2,0,0,0,0,no
47265,M/NB,71,15,139,238,377,12,1,4,3,2,0,2,0,no
47266,M/NB,31,5,93,197,290,8,1,0,1,2,3,0,1,no
47267,F,15,15,15,213,228,1,0,0,0,0,0,0,1,no
47268,F,3,3,15,193,208,1,1,0,0,0,0,0,0,no
47269,M/NB,35,35,15,260,275,1,0,0,0,0,0,1,0,no
47270,F,75,15,124,316,440,11,4,0,3,0,1,0,3,no
47271,M/NB,27,15,36,71,107,3,0,1,1,1,0,0,0,no
47272,M/NB,15,11,29,122,151,2,0,0,1,0,0,0,1,no
47273,M/NB,67,9,129,158,287,12,3,3,3,0,0,1,2,yes
47274,F,13,13,15,292,307,1,0,0,1,0,0,0,0,no
47275,F,49,13,135,262,397,12,3,1,4,1,0,1,2,no
47276,F,5,1,26,138,164,2,0,1,0,1,0,0,0,no
47277,F,9,9,15,158,173,1,0,0,0,0,0,0,1,no
47278,F,17,17,15,46,61,1,1,0,0,0,0,0,0,no
47279,M/NB,41,9,124,305,429,11,3,1,2,1,1,1,2,no
47280,F,7,5,26,84,110,2,0,1,0,1,0,0,0,no
47281,M/NB,19,11,25,279,304,2,1,0,1,0,0,0,0,no
47282,M/NB,63,15,107,99,206,9,1,0,1,5,1,0,1,no
47283,F,15,9,29,242,271,2,0,0,0,0,1,0,1,no
47284,M/NB,51,13,76,317,393,7,1,1,2,2,1,0,0,no
47285,F,19,15,24,271,295,2,1,1,0,0,0,0,0,no
47286,F,35,15,45,206,251,4,2,1,0,0,0,1,0,no
47287,F,11,3,23,65,88,2,2,0,0,0,0,0,0,no
47288,M/NB,9,9,15,69,84,1,0,0,0,0,1,0,0,yes
47289,M/NB,9,9,15,265,280,1,0,0,1,0,0,0,0,no
47290,F,5,3,25,11,36,2,1,0,1,0,0,0,0,no
47291,F,67,25,104,148,252,9,1,1,2,0,4,1,0,no
47292,M/NB,39,11,106,303,409,9,1,0,2,1,1,3,1,no
47293,M/NB,9,9,15,290,305,1,0,0,0,1,0,0,0,no
47294,F,13,13,15,225,240,1,0,1,0,0,0,0,0,no
47295,M/NB,15,11,29,202,231,2,0,0,1,0,0,0,1,no
47296,F,13,11,29,67,96,2,0,0,0,0,1,0,1,no
47297,F,15,9,29,180,209,2,1,0,0,0,0,0,1,no
47298,F,27,9,76,175,251,7,1,1,2,0,3,0,0,no
47299,M/NB,33,11,75,94,169,6,0,1,1,1,1,1,1,no
47300,F,5,5,15,257,272,1,1,0,0,0,0,0,0,no
47301,F,11,11,15,222,237,1,0,0,1,0,0,0,0,no
47302,M/NB,13,11,27,151,178,2,0,0,0,1,1,0,0,no
47303,M/NB,17,15,25,231,256,2,0,1,1,0,0,0,0,no
47304,F,3,3,15,141,156,1,0,0,1,0,0,0,0,no
47305,F,9,5,29,137,166,2,0,0,1,0,0,0,1,yes
47306,F,3,3,15,18,33,1,0,0,0,0,0,1,0,no
47307,M/NB,37,23,70,110,180,6,3,0,0,1,0,0,2,no
47308,F,33,7,88,262,350,7,0,0,3,0,1,3,0,no
47309,F,63,13,138,246,384,11,0,1,4,0,2,1,3,no
47310,F,49,9,107,203,310,10,3,3,1,0,1,1,1,no
47311,F,31,31,15,4,19,1,0,1,0,0,0,0,0,no
47312,F,49,15,105,161,266,9,3,0,1,2,0,0,3,no
47313,F,25,25,15,41,56,1,0,0,1,0,0,0,0,no
47314,M/NB,51,1,142,264,406,12,1,2,2,0,1,2,4,yes
47315,M/NB,33,25,27,247,274,2,1,0,0,0,1,0,0,no
47316,F,27,27,15,210,225,1,0,1,0,0,0,0,0,no
47317,F,35,35,15,154,169,1,0,0,1,0,0,0,0,no
47318,F,23,23,15,286,301,1,0,0,1,0,0,0,0,no
47319,M/NB,11,11,15,225,240,1,0,0,0,1,0,0,0,no
47320,F,13,13,15,199,214,1,1,0,0,0,0,0,0,no
47321,F,1,1,15,278,293,1,0,0,1,0,0,0,0,no
47322,F,9,9,15,153,168,1,0,0,0,1,0,0,0,no
47323,F,29,25,24,196,220,2,1,1,0,0,0,0,0,no
47324,M/NB,41,13,106,137,243,10,2,2,1,3,1,1,0,no
47325,M/NB,35,13,54,269,323,5,2,1,1,0,1,0,0,no
47326,M/NB,27,3,111,212,323,10,2,2,2,2,0,0,2,no
47327,M/NB,21,5,76,226,302,7,1,1,4,0,0,0,1,no
47328,F,33,33,15,164,179,1,0,0,1,0,0,0,0,no
47329,F,5,5,15,125,140,1,0,0,1,0,0,0,0,no
47330,F,47,11,80,39,119,7,3,0,1,0,1,1,1,no
47331,F,45,13,106,38,144,9,0,2,1,1,1,3,1,no
47332,M/NB,21,1,41,26,67,4,2,2,0,0,0,0,0,yes
47333,F,63,13,128,97,225,11,2,0,3,1,1,2,2,no
47334,F,7,7,15,259,274,1,1,0,0,0,0,0,0,no
47335,F,9,5,23,125,148,2,2,0,0,0,0,0,0,no
47336,M/NB,7,7,15,81,96,1,0,0,0,0,0,0,1,no
47337,F,11,11,15,116,131,1,0,0,0,0,0,0,1,no
